sim_to_OFF,sim_to_NOT,escaped
0.999099,0.7388179,False
0.9598795,0.5357977,False
0.95840156,0.7074347,False
0.99375045,0.47594625,False
0.99276185,0.7437514,False
0.989743,0.7550929,False
0.92910814,0.7117461,False
0.9999728,0.4242388,False
0.99140155,0.62231004,False
0.89513284,0.69029164,False
0.99162567,0.71399635,False
0.9713352,0.6548867,False
0.9677104,0.5119761,False
0.9593961,0.7109492,False
0.99200404,0.57326704,False
0.9872874,0.49771625,False
0.9744239,0.40138334,False
0.9866456,0.712077,False
0.9889531,0.530115,False
0.9978832,0.5830561,False
0.9789274,0.5926585,False
0.9958328,0.63285863,False
0.9973414,0.6329908,False
0.9608199,0.7930445,False
0.963114,0.55629945,False
0.8911958,0.5659191,False
0.9895977,0.53072107,False
0.99108326,0.6815071,False
0.98139364,0.62313974,False
0.87438154,0.6977731,False
0.9735396,0.6172481,False
0.9733686,0.6139859,False
0.9982263,0.5359408,False
0.9990423,0.61583734,False
0.99959785,0.61168885,False
0.97126895,0.42754072,False
0.8372488,0.5984693,False
0.88022506,0.5009886,False
0.99637556,0.4529312,False
0.952127,0.6284882,False
0.990888,0.7250267,False
0.8530488,0.5294233,False
0.9564934,0.73328537,False
0.99998534,0.42620373,False
0.8864289,0.8864289,False
0.938383,0.51272297,False
0.94744945,0.551538,False
0.9494364,0.5587393,False
0.93828547,0.82903355,False
0.97263676,0.6401463,False
0.9632294,0.62831295,False
0.9573207,0.4472974,False
0.9825514,0.51259655,False
0.9658527,0.60887897,False
0.9831376,0.63985085,False
0.9897342,0.42122978,False
0.99869263,0.59855294,False
0.8716279,0.59427416,False
0.9843806,0.56911916,False
0.92754054,0.5314315,False
0.98103726,0.5472381,False
0.9217359,0.6731042,False
0.9893216,0.5421728,False
0.89564914,0.6406605,False
0.9307494,0.45194295,False
0.99942213,0.6987902,False
0.98930085,0.5865575,False
0.94218016,0.43721208,False
0.99790263,0.5549598,False
0.99199474,0.53076136,False
0.97907585,0.6057954,False
0.9846488,0.5834633,False
0.98552424,0.6111784,False
0.9318444,0.5379183,False
0.9454905,0.51869774,False
0.9192121,0.42828867,False
0.9556925,0.6498599,False
0.87798786,0.56990004,False
0.9989541,0.64989555,False
0.9999995,0.649802,False
0.99491894,0.50181323,False
0.9818352,0.6270039,False
0.99937844,0.73854697,False
0.94544005,0.48345783,False
0.9459687,0.7003748,False
0.9308424,0.6815672,False
0.9955567,0.5844668,False
0.99239206,0.47163758,False
0.97483146,0.6275647,False
0.8574883,0.43808702,False
0.8841851,0.64651304,False
0.99620706,0.7639911,False
0.95553696,0.6242089,False
0.966703,0.7242379,False
0.93670094,0.7377329,False
0.9997872,0.6678573,False
0.9600608,0.6129024,False
0.9986519,0.64193606,False
0.99542177,0.7089899,False
0.97149575,0.5495213,False
0.9871217,0.4630563,False
0.94221234,0.7126063,False
0.93679357,0.651673,False
0.969394,0.7398929,False
0.9780984,0.6818476,False
0.91822463,0.522969,False
0.9926662,0.47354323,False
0.8398658,0.54963875,False
0.8460131,0.57222915,False
0.98513913,0.55396354,False
0.9951836,0.76466656,False
0.950148,0.770995,False
0.99051213,0.55753887,False
0.99827385,0.7097033,False
0.98563427,0.5758236,False
0.91483927,0.6666845,False
0.93950117,0.53336096,False
0.95516074,0.6222422,False
0.9940705,0.72564954,False
0.9583267,0.59380364,False
0.9838059,0.70374036,False
0.95076823,0.6337208,False
0.97744256,0.5735876,False
0.9851041,0.63206285,False
0.94817364,0.5735755,False
0.8853371,0.63499993,False
0.88603234,0.517423,False
0.97353816,0.63968074,False
0.9740438,0.78831756,False
0.9516087,0.7807549,False
0.9131144,0.7183842,False
0.9935752,0.6196314,False
0.8429495,0.44023865,False
0.9876397,0.4585775,False
0.97760344,0.6154373,False
0.99755335,0.58309555,False
0.95799124,0.548005,False
